file,eyes_open,mouth_open,mouth_covered,frown,back_head,none,labeled
2026-07-31_21-59-38_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-31_22-04-19_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-31_22-04-19_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-31_22-04-19_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-31_22-42-13_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-31_22-42-13_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-31_22-42-13_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-31_22-44-55_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-31_22-44-55_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-31_22-44-55_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-31_22-56-31_f0012_0.jpg,0,0,0,0,1,0,1
2026-07-31_22-56-31_f0060_0.jpg,0,0,0,0,1,0,1
2026-07-31_22-56-31_f0108_0.jpg,0,0,0,0,0,0,0
2026-07-31_23-37-06_f0012_0.jpg,0,0,0,0,0,0,0
2026-07-31_23-37-06_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-31_23-37-06_f0108_0.jpg,0,0,0,0,0,1,1
2026-07-31_23-39-54_f0012_0.jpg,0,0,0,0,0,1,1
2026-07-31_23-39-54_f0060_0.jpg,0,0,0,0,0,1,1
2026-07-31_23-39-54_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_00-40-48_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_00-40-48_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_00-40-48_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_00-46-24_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_00-46-24_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_00-46-24_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_01-31-29_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_01-31-29_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_01-31-29_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_01-39-35_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_01-39-35_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_01-39-35_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_01-50-47_f0012_0.jpg,0,0,1,0,0,0,1
2026-08-01_01-50-47_f0060_0.jpg,0,0,1,0,0,0,1
2026-08-01_01-50-47_f0108_0.jpg,0,0,1,0,0,0,1
2026-08-01_01-57-29_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_01-57-29_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_01-57-29_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_01-59-17_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_01-59-17_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_01-59-17_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_02-03-29_f0004_0.jpg,0,0,1,0,0,0,1
2026-08-01_02-03-29_f0022_0.jpg,0,0,1,0,0,0,1
2026-08-01_02-03-29_f0040_0.jpg,0,0,0,0,0,0,0
2026-08-01_02-05-05_f0012_0.jpg,0,0,0,0,0,0,0
2026-08-01_02-05-05_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_02-05-05_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_02-08-05_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_02-08-05_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_02-08-05_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_02-10-05_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_02-10-05_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_02-10-05_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_02-50-58_f0012_0.jpg,0,0,0,0,1,0,1
2026-08-01_02-50-58_f0060_0.jpg,0,0,0,0,1,0,1
2026-08-01_03-26-04_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_03-26-04_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_03-26-04_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_03-32-40_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_03-32-40_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_03-32-40_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_03-46-10_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_03-46-10_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_03-46-10_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_04-42-51_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_04-42-51_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_04-42-51_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_05-18-51_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_05-18-51_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_05-18-51_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_06-14-38_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_06-14-38_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_06-14-38_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_08-49-55_f0060_0.jpg,0,0,0,0,0,0,0
2026-08-01_09-31-12_f0012_0.jpg,0,0,0,0,0,0,0
2026-08-01_09-31-12_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_09-31-12_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_09-33-00_f0002_0.jpg,0,0,0,0,0,1,1
2026-08-01_09-33-00_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_09-33-00_f0021_0.jpg,0,0,0,0,0,1,1
2026-08-01_09-39-00_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_09-39-00_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_09-39-00_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_09-39-36_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_09-39-36_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_09-39-36_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_10-39-30_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_10-39-30_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_10-39-30_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_11-30-05_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_11-30-05_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_11-30-05_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_11-39-29_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_11-39-29_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_11-39-29_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_11-48-47_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_11-48-47_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_11-48-47_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_11-49-59_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_11-49-59_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_11-49-59_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_11-59-29_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_11-59-29_f0060_0.jpg,0,0,0,1,0,0,1
2026-08-01_11-59-29_f0108_0.jpg,0,0,0,0,0,0,0
2026-08-01_12-47-16_f0060_0.jpg,0,0,0,0,0,0,0
2026-08-01_12-47-16_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_13-03-40_f0012_0.jpg,0,0,0,1,0,0,1
2026-08-01_13-03-40_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_13-03-40_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_13-10-52_f0006_0.jpg,0,0,0,0,0,1,1
2026-08-01_13-10-52_f0030_0.jpg,0,0,0,0,0,1,1
2026-08-01_13-10-52_f0054_0.jpg,0,0,0,0,0,1,1
2026-08-01_13-11-52_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_13-11-52_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_13-11-52_f0108_0.jpg,0,0,0,0,1,0,1
2026-08-01_13-12-16_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_13-12-16_f0060_0.jpg,0,0,0,0,1,0,1
2026-08-01_13-12-16_f0108_0.jpg,0,0,0,0,1,0,1
2026-08-01_14-00-21_f0012_0.jpg,0,0,0,0,1,0,1
2026-08-01_14-00-21_f0060_0.jpg,0,0,0,0,1,0,1
2026-08-01_14-00-21_f0108_0.jpg,0,0,0,0,1,0,1
2026-08-01_15-09-21_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_15-09-21_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_15-09-21_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_15-09-45_f0012_0.jpg,0,0,1,0,0,0,1
2026-08-01_15-09-45_f0060_0.jpg,0,0,1,0,0,0,1
2026-08-01_15-09-45_f0108_0.jpg,0,0,1,0,0,0,1
2026-08-01_15-25-57_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_15-25-57_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_15-25-57_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_15-27-33_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_15-27-33_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_15-27-33_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_15-29-33_f0012_0.jpg,0,0,0,0,0,0,0
2026-08-01_15-29-33_f0060_0.jpg,0,0,0,0,0,0,0
2026-08-01_15-29-33_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_17-26-43_f0012_0.jpg,1,0,0,0,0,0,1
2026-08-01_17-26-43_f0060_0.jpg,1,0,0,0,0,0,1
2026-08-01_17-26-43_f0108_0.jpg,1,0,0,0,0,0,1
2026-08-01_19-30-01_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_19-30-01_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_19-30-01_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_19-30-49_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_19-30-49_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_19-30-49_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-01_23-15-05_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-01_23-15-05_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-01_23-15-05_f0108_0.jpg,1,0,0,0,0,0,1
2026-08-01_23-28-46_f0012_0.jpg,0,0,0,0,0,0,0
2026-08-01_23-28-46_f0060_0.jpg,0,0,0,0,0,0,0
2026-08-01_23-28-46_f0108_0.jpg,1,0,0,0,0,0,1
2026-08-01_23-32-46_f0012_0.jpg,1,0,0,0,0,0,1
2026-08-01_23-32-46_f0060_0.jpg,1,0,0,0,0,0,1
2026-08-01_23-32-46_f0108_0.jpg,1,0,0,0,0,0,1
2026-08-02_00-33-46_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_00-33-46_f0060_0.jpg,0,0,0,0,1,0,1
2026-08-02_00-33-46_f0108_0.jpg,0,0,0,0,1,0,1
2026-08-02_02-25-27_f0012_0.jpg,1,0,0,0,0,0,1
2026-08-02_02-25-27_f0060_0.jpg,1,0,0,0,0,0,1
2026-08-02_02-25-27_f0108_0.jpg,1,0,0,0,0,0,1
2026-08-02_02-26-39_f0012_0.jpg,1,0,0,0,0,0,1
2026-08-02_02-26-39_f0060_0.jpg,1,0,0,0,0,0,1
2026-08-02_02-26-39_f0108_0.jpg,1,0,0,0,0,0,1
2026-08-02_02-28-27_f0012_0.jpg,0,0,0,0,0,0,0
2026-08-02_02-28-27_f0060_0.jpg,0,0,0,0,0,0,0
2026-08-02_02-28-51_f0108_0.jpg,1,0,0,0,0,0,1
2026-08-02_02-30-51_f0012_0.jpg,1,0,0,0,0,0,1
2026-08-02_02-30-51_f0060_0.jpg,1,0,0,0,0,0,1
2026-08-02_02-30-51_f0108_0.jpg,1,0,0,0,0,0,1
2026-08-02_04-19-01_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_04-19-01_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_04-19-01_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_04-21-25_f0002_0.jpg,0,0,0,0,0,1,1
2026-08-02_04-21-25_f0002_1.jpg,0,0,0,0,0,1,1
2026-08-02_04-21-25_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_04-21-25_f0012_1.jpg,0,0,0,0,0,1,1
2026-08-02_04-21-25_f0021_0.jpg,0,0,0,0,0,1,1
2026-08-02_04-21-25_f0021_1.jpg,0,0,0,0,0,1,1
2026-08-02_04-28-13_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_04-28-13_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_04-28-13_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_04-29-25_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_04-29-25_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_04-29-25_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_04-32-49_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_04-32-49_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_04-32-49_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_05-15-13_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_05-15-13_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_05-15-13_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_07-24-36_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_07-24-36_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_07-24-36_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_07-52-23_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_07-52-23_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_07-52-23_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_08-06-11_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_08-06-11_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_08-06-11_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_08-14-17_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_08-14-17_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_08-14-17_f0108_0.jpg,0,1,0,0,0,0,1
2026-08-02_08-17-47_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_08-17-47_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_08-17-47_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_08-23-59_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_08-23-59_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_08-23-59_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_09-37-34_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_09-37-34_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_09-37-34_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_09-43-40_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_09-43-40_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_09-43-40_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_10-05-04_f0012_0.jpg,0,0,0,0,1,0,1
2026-08-02_10-05-04_f0060_0.jpg,0,0,0,0,1,0,1
2026-08-02_10-05-04_f0108_0.jpg,0,0,0,0,1,0,1
2026-08-02_10-16-52_f0012_0.jpg,0,0,0,0,1,0,1
2026-08-02_10-16-52_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_10-16-52_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_10-17-52_f0009_0.jpg,0,0,0,0,0,1,1
2026-08-02_10-17-52_f0047_0.jpg,0,0,0,0,0,1,1
2026-08-02_10-17-52_f0085_0.jpg,0,0,0,0,0,1,1
2026-08-02_10-22-16_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_10-22-16_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_10-22-16_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_10-29-10_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_10-29-10_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_10-29-10_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_12-56-56_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_12-56-56_f0060_0.jpg,0,0,0,0,1,0,1
2026-08-02_12-56-56_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_13-05-02_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_13-05-02_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_13-05-02_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_13-24-08_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_13-24-08_f0060_0.jpg,0,0,0,0,1,0,1
2026-08-02_13-24-08_f0108_0.jpg,0,0,0,0,1,0,1
2026-08-02_13-29-08_f0012_0.jpg,0,0,0,0,1,0,1
2026-08-02_13-29-08_f0060_0.jpg,0,0,0,0,1,0,1
2026-08-02_13-29-08_f0108_0.jpg,0,0,0,0,1,0,1
2026-08-02_16-44-24_f0012_0.jpg,1,0,0,0,0,0,1
2026-08-02_16-44-24_f0060_0.jpg,1,0,0,0,0,0,1
2026-08-02_16-44-24_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_19-38-23_f0012_0.jpg,1,0,0,0,0,0,1
2026-08-02_19-38-23_f0060_0.jpg,1,0,0,0,0,0,1
2026-08-02_19-38-23_f0108_0.jpg,1,0,0,0,0,0,1
2026-08-02_19-42-59_f0012_0.jpg,1,0,0,0,0,0,1
2026-08-02_19-42-59_f0060_0.jpg,1,0,0,0,0,0,1
2026-08-02_19-42-59_f0108_0.jpg,1,0,0,0,0,0,1
2026-08-02_21-11-04_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-02_21-11-04_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-02_21-11-04_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-02_23-25-21_f0012_0.jpg,0,0,0,0,0,0,0
2026-08-02_23-25-21_f0060_0.jpg,0,0,0,0,0,0,0
2026-08-02_23-25-21_f0108_0.jpg,0,1,0,0,0,0,1
2026-08-03_02-00-36_f0012_0.jpg,1,0,0,0,0,0,1
2026-08-03_02-00-36_f0060_0.jpg,1,0,0,0,0,0,1
2026-08-03_02-00-36_f0108_0.jpg,1,0,0,0,0,0,1
2026-08-03_02-43-36_f0012_0.jpg,1,0,0,0,0,0,1
2026-08-03_02-43-36_f0060_0.jpg,1,0,0,0,0,0,1
2026-08-03_02-43-36_f0108_0.jpg,1,0,0,0,0,0,1
2026-08-03_03-39-35_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_03-39-35_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_03-39-35_f0108_0.jpg,0,0,0,0,1,0,1
2026-08-03_03-43-17_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_03-43-17_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_03-43-17_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_05-07-52_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_05-07-52_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_05-07-52_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_05-10-16_f0012_0.jpg,1,0,0,0,0,0,1
2026-08-03_05-10-16_f0060_0.jpg,1,0,0,0,0,0,1
2026-08-03_05-10-16_f0108_0.jpg,1,0,0,0,0,0,1
2026-08-03_05-54-58_f0012_0.jpg,0,0,0,0,1,0,1
2026-08-03_05-54-58_f0060_0.jpg,0,0,0,0,1,0,1
2026-08-03_05-54-58_f0108_0.jpg,0,0,0,0,1,0,1
2026-08-03_08-49-08_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_08-49-08_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_08-49-08_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_08-53-26_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_08-53-26_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_08-53-26_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_08-55-38_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_08-55-38_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_08-55-38_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_08-58-20_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_08-58-20_f0060_0.jpg,0,0,1,0,0,0,1
2026-08-03_08-58-20_f0108_0.jpg,0,0,1,0,0,0,1
2026-08-03_08-58-44_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_08-58-44_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_08-58-44_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_09-30-43_f0012_0.jpg,0,0,0,0,1,0,1
2026-08-03_09-30-43_f0060_0.jpg,0,0,0,0,1,0,1
2026-08-03_09-30-43_f0108_0.jpg,0,0,0,0,1,0,1
2026-08-03_09-36-43_f0012_0.jpg,0,0,0,0,1,0,1
2026-08-03_09-36-43_f0060_0.jpg,0,0,0,0,1,0,1
2026-08-03_09-36-43_f0108_0.jpg,0,0,0,0,1,0,1
2026-08-03_09-40-49_f0012_0.jpg,0,0,0,0,0,0,1
2026-08-03_09-40-49_f0060_0.jpg,0,0,0,0,0,0,1
2026-08-03_09-40-49_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_10-01-49_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_10-01-49_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_10-01-49_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_10-03-37_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_10-03-37_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_10-03-37_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_10-09-37_f0012_0.jpg,0,0,0,1,0,0,1
2026-08-03_10-09-37_f0060_0.jpg,1,0,0,0,0,0,1
2026-08-03_10-09-37_f0108_0.jpg,1,0,0,0,0,0,1
2026-08-03_10-50-07_f0000_0.jpg,0,0,0,0,0,1,1
2026-08-03_10-50-07_f0004_0.jpg,0,0,0,0,0,1,1
2026-08-03_10-50-07_f0007_0.jpg,0,0,0,0,0,1,1
2026-08-03_10-51-43_f0012_0.jpg,0,0,0,0,0,0,1
2026-08-03_10-51-43_f0060_0.jpg,0,0,0,0,0,0,1
2026-08-03_10-51-43_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-20-06_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-20-06_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-20-06_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-23-42_f0012_0.jpg,0,0,0,0,1,0,1
2026-08-03_11-23-42_f0060_0.jpg,0,0,0,0,1,0,1
2026-08-03_11-23-42_f0108_0.jpg,0,0,0,0,1,0,1
2026-08-03_11-31-06_f0012_0.jpg,0,0,0,0,1,0,1
2026-08-03_11-31-06_f0060_0.jpg,0,0,0,0,1,0,1
2026-08-03_11-31-06_f0108_0.jpg,0,0,0,0,1,0,1
2026-08-03_11-32-00_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-32-00_f0060_0.jpg,0,0,0,0,1,0,1
2026-08-03_11-32-00_f0108_0.jpg,0,0,0,0,1,0,1
2026-08-03_11-41-24_f0012_0.jpg,0,0,0,0,0,0,1
2026-08-03_11-41-24_f0060_0.jpg,0,0,0,0,0,0,1
2026-08-03_11-41-24_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-41-36_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-41-36_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-41-36_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-43-24_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-43-24_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-43-24_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-55-00_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-55-00_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-55-00_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-55-48_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-55-48_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-55-48_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_11-56-48_f0012_0.jpg,0,0,0,0,0,0,1
2026-08-03_11-56-48_f0060_0.jpg,0,0,0,0,0,0,1
2026-08-03_11-56-48_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_15-43-04_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_15-43-04_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_15-43-04_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_15-44-04_f0012_0.jpg,1,0,0,0,0,0,1
2026-08-03_15-44-04_f0060_0.jpg,1,0,0,0,0,0,1
2026-08-03_15-44-04_f0108_0.jpg,1,0,0,0,0,0,1
2026-08-03_15-46-40_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_15-46-40_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_15-46-40_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_19-16-54_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_19-16-54_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_19-16-54_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_20-21-41_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_20-21-41_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_20-21-41_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_21-20-53_f0060_0.jpg,0,1,0,0,0,0,1
2026-08-03_21-20-53_f0060_1.jpg,0,0,0,0,0,1,1
2026-08-03_21-20-53_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_21-39-16_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_21-39-16_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_21-39-16_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_22-30-52_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_22-30-52_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_22-30-52_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_22-31-04_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_22-31-04_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_22-31-04_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_22-34-46_f0012_0.jpg,0,0,0,0,0,1,1
2026-08-03_22-34-46_f0012_1.jpg,0,0,0,0,0,1,1
2026-08-03_22-34-46_f0060_0.jpg,0,0,0,0,0,1,1
2026-08-03_22-34-46_f0108_0.jpg,0,0,0,0,0,1,1
2026-08-03_22-34-46_f0108_1.jpg,0,0,0,0,0,1,1
