file,day,split,mean_ydif,max_ydif,moving_pct,sound_sec,sound_frac,sound_iv,weak_D2_moving,weak_D8_sound
2026-07-06_16-21-23.mp4,2026-07-06,train,0.3822,2.964,0.084,0,0.0,[],,0
2026-07-06_16-21-35.mp4,2026-07-06,train,0.2203,2.6578,0.0756,0,0.0,[],,0
2026-07-06_16-21-47.mp4,2026-07-06,train,0.2008,3.4681,0.0336,0,0.0,[],,0
2026-07-06_16-22-11.mp4,2026-07-06,train,0.3013,13.6268,0.0336,0,0.0,[],,0
2026-07-06_16-22-23.mp4,2026-07-06,train,0.4779,12.1567,0.0566,0,0.0,[],,0
2026-07-06_16-22-47.mp4,2026-07-06,train,0.4842,8.5813,0.1008,0,0.0,[],,0
2026-07-06_16-22-59.mp4,2026-07-06,train,0.3127,2.1987,0.1008,0,0.0,[],,0
2026-07-06_16-23-11.mp4,2026-07-06,train,0.2537,5.6294,0.042,0,0.0,[],,0
2026-07-06_16-23-23.mp4,2026-07-06,train,0.1362,1.8206,0.0504,0,0.0,[],0,0
2026-07-06_16-23-47.mp4,2026-07-06,train,0.3405,8.361,0.0469,0,0.0,[],,0
2026-07-06_16-24-47.mp4,2026-07-06,train,0.7085,5.3928,0.1765,0,0.0,[],1,0
2026-07-06_16-24-59.mp4,2026-07-06,train,3.5462,60.8401,0.4454,0,0.0,[],1,0
2026-07-06_16-25-11.mp4,2026-07-06,train,4.0414,62.6684,0.3361,1.2,0.15,"[[0.4, 0.8], [2.0, 2.4], [3.4, 3.8]]",1,1
2026-07-06_16-25-23.mp4,2026-07-06,train,0.1937,2.8336,0.0588,0,0.0,[],,0
2026-07-06_16-25-35.mp4,2026-07-06,train,0.1521,5.5015,0.0336,0,0.0,[],,0
2026-07-06_16-25-47.mp4,2026-07-06,train,0.1832,5.4511,0.0504,0,0.0,[],,0
2026-07-06_16-25-59.mp4,2026-07-06,train,0.1865,8.0212,0.0252,0,0.0,[],,0
2026-07-06_16-26-11.mp4,2026-07-06,train,0.1022,2.036,0.0336,0,0.0,[],0,0
2026-07-06_16-28-35.mp4,2026-07-06,train,0.2526,3.4767,0.0504,0,0.0,[],,0
2026-07-06_16-28-47.mp4,2026-07-06,train,0.6366,8.5793,0.1261,0,0.0,[],1,0
2026-07-06_16-28-59.mp4,2026-07-06,train,0.8513,8.7063,0.2017,0,0.0,[],1,0
2026-07-06_16-29-11.mp4,2026-07-06,train,0.5158,2.5031,0.1429,0.8,0.1,"[[0.0, 0.4], [0.6, 0.8], [3.6, 3.8]]",1,1
2026-07-06_16-29-23.mp4,2026-07-06,train,0.5823,3.5972,0.1176,0,0.0,[],1,0
2026-07-06_16-29-35.mp4,2026-07-06,train,0.2301,1.6779,0.0588,0,0.0,[],,0
2026-07-06_16-29-47.mp4,2026-07-06,train,0.1739,2.6516,0.0588,0.4,0.05,"[[7.6, 8.0]]",,1
2026-07-06_16-29-59.mp4,2026-07-06,train,1.3511,8.9288,0.395,3.6,0.45,"[[1.8, 2.4], [2.6, 3.2], [3.4, 4.2], [4.4, 5.0], [5.4, 6.4]]",1,1
2026-07-06_16-30-11.mp4,2026-07-06,train,0.1521,5.0074,0.042,2.2,0.275,"[[0.0, 0.2], [0.6, 0.8], [1.0, 1.8], [4.8, 5.4], [5.8, 6.2]]",,1
2026-07-06_16-30-23.mp4,2026-07-06,train,0.1045,2.2431,0.0336,0,0.0,[],0,0
2026-07-06_16-30-47.mp4,2026-07-06,train,0.1503,5.2938,0.042,0.2,0.025,"[[3.2, 3.4]]",,
2026-07-06_16-35-53.mp4,2026-07-06,train,0.5667,7.881,0.1176,0.2,0.025,"[[0.0, 0.2]]",1,
2026-07-06_16-36-05.mp4,2026-07-06,train,0.1732,3.1333,0.0504,0.8,0.1,"[[0.8, 1.4], [2.0, 2.2]]",,1
2026-07-06_16-36-17.mp4,2026-07-06,train,0.4944,9.7421,0.0672,0,0.0,[],,0
2026-07-06_16-36-29.mp4,2026-07-06,train,0.4697,9.4573,0.1261,0.6,0.075,"[[3.4, 4.0]]",,1
2026-07-06_16-36-53.mp4,2026-07-06,train,0.3108,3.3848,0.1127,0.8,0.1,"[[0.0, 0.2], [1.2, 1.4], [5.2, 5.4], [5.8, 6.0]]",,1
2026-07-06_17-01-48.mp4,2026-07-06,train,0.6778,6.4721,0.2521,2.0,0.25,"[[4.2, 4.8], [5.0, 5.8], [6.4, 6.8], [7.8, 8.0]]",1,1
2026-07-06_17-02-00.mp4,2026-07-06,train,0.8632,5.6858,0.3277,2.2,0.275,"[[0.6, 1.0], [1.8, 3.0], [7.0, 7.4], [7.8, 8.0]]",1,1
2026-07-06_17-02-12.mp4,2026-07-06,train,0.6087,5.8093,0.1597,4.8,0.6,"[[0.0, 1.0], [1.8, 2.2], [2.8, 3.4], [4.0, 5.2], [6.0, 7.6]]",1,1
2026-07-06_17-02-24.mp4,2026-07-06,train,0.2245,4.8941,0.0588,5.8,0.725,"[[0.2, 4.0], [4.2, 5.2], [6.2, 7.0], [7.8, 8.0]]",,1
2026-07-06_17-02-36.mp4,2026-07-06,train,0.192,4.093,0.0588,2.4,0.3,"[[1.4, 2.2], [2.4, 2.8], [3.0, 3.2], [3.8, 4.4], [4.6, 4.8], [5.0, 5.2]]",,1
2026-07-06_17-02-48.mp4,2026-07-06,train,0.2206,4.794,0.042,0.8,0.1,"[[1.6, 2.0], [3.4, 3.6], [7.8, 8.0]]",,1
2026-07-06_17-03-00.mp4,2026-07-06,train,0.1938,6.0606,0.0588,0.4,0.05,"[[2.6, 2.8], [5.2, 5.4]]",,
2026-07-06_17-03-12.mp4,2026-07-06,train,0.376,6.327,0.1186,0,0.0,[],,0
2026-07-06_17-43-30.mp4,2026-07-06,train,0.6723,11.3731,0.1345,1.0,0.125,"[[3.8, 4.2], [5.4, 6.0]]",1,1
2026-07-06_17-43-42.mp4,2026-07-06,train,0.6173,12.1767,0.1513,0.2,0.025,"[[3.0, 3.2]]",1,
2026-07-06_17-43-54.mp4,2026-07-06,train,0.5343,14.6713,0.1261,0.4,0.05,"[[0.2, 0.6]]",1,
2026-07-06_17-44-06.mp4,2026-07-06,train,0.4851,6.9683,0.1092,0.2,0.025,"[[4.0, 4.2]]",,
2026-07-06_17-44-18.mp4,2026-07-06,train,0.8151,10.6999,0.1597,0.4,0.05,"[[0.2, 0.4], [5.8, 6.0]]",1,1
2026-07-06_17-44-30.mp4,2026-07-06,train,0.9965,5.9353,0.2874,1.0,0.125,"[[0.0, 0.4], [2.4, 2.6], [5.4, 5.6], [7.6, 7.8]]",1,1
2026-07-06_17-44-42.mp4,2026-07-06,train,0.8158,6.9949,0.2185,1.6,0.2,"[[0.0, 0.2], [1.2, 1.6], [2.2, 2.4], [4.6, 4.8], [5.2, 5.4], [6.0, 6.4]]",1,1
2026-07-06_17-44-54.mp4,2026-07-06,train,0.8152,7.1734,0.2689,0,0.0,[],1,0
2026-07-06_17-45-06.mp4,2026-07-06,train,0.5532,12.4798,0.1513,0,0.0,[],1,0
2026-07-06_17-45-18.mp4,2026-07-06,train,0.5695,8.9647,0.1513,0,0.0,[],1,0
2026-07-06_17-45-30.mp4,2026-07-06,train,0.5998,10.5665,0.1681,0,0.0,[],1,0
2026-07-06_17-45-42.mp4,2026-07-06,train,0.6329,9.0454,0.1597,0.4,0.05,"[[3.2, 3.6]]",1,
2026-07-06_17-45-54.mp4,2026-07-06,train,1.0764,10.9476,0.193,0,0.0,[],1,0
2026-07-06_17-46-06.mp4,2026-07-06,train,0.7931,6.906,0.1849,0.8,0.1,"[[2.4, 2.6], [4.4, 4.8], [6.0, 6.2]]",1,1
2026-07-06_17-46-18.mp4,2026-07-06,train,0.9487,13.8692,0.2773,1.8,0.225,"[[0.0, 0.4], [0.6, 0.8], [1.2, 1.6], [1.8, 2.0], [2.2, 2.4], [3.2, 3.4], [3.6, 3.8]]",1,1
2026-07-06_17-46-30.mp4,2026-07-06,train,0.6267,10.2381,0.1429,0.2,0.025,"[[0.0, 0.2]]",1,
2026-07-06_17-46-42.mp4,2026-07-06,train,0.584,12.7379,0.1345,0,0.0,[],1,0
2026-07-06_17-46-54.mp4,2026-07-06,train,0.6064,9.8277,0.1429,0,0.0,[],1,0
2026-07-06_17-47-06.mp4,2026-07-06,train,0.7977,11.1508,0.1667,0.2,0.025,"[[4.0, 4.2]]",1,
2026-07-06_17-48-54.mp4,2026-07-06,train,0.9635,8.2535,0.2353,0.2,0.025,"[[5.4, 5.6]]",1,
2026-07-06_17-49-06.mp4,2026-07-06,train,0.5245,8.5395,0.1597,0,0.0,[],1,0
2026-07-06_17-49-18.mp4,2026-07-06,train,0.5508,18.7563,0.1176,0,0.0,[],1,0
2026-07-06_17-49-30.mp4,2026-07-06,train,0.5659,12.0118,0.1345,0,0.0,[],1,0
2026-07-06_17-49-42.mp4,2026-07-06,train,0.8674,17.756,0.2017,0,0.0,[],1,0
2026-07-06_17-49-54.mp4,2026-07-06,train,0.5358,8.8297,0.1183,0,0.0,[],1,0
2026-07-06_17-52-30.mp4,2026-07-06,train,0.609,7.5198,0.1681,0.4,0.05,"[[3.4, 3.8]]",1,
2026-07-06_17-52-42.mp4,2026-07-06,train,0.8243,9.3685,0.1849,0.2,0.025,"[[0.2, 0.4]]",1,
2026-07-06_17-52-54.mp4,2026-07-06,train,0.9606,15.5826,0.2101,0.4,0.05,"[[0.0, 0.4]]",1,1
2026-07-06_17-53-06.mp4,2026-07-06,train,0.4864,11.6479,0.1008,0,0.0,[],,0
2026-07-06_17-53-18.mp4,2026-07-06,train,0.565,10.2581,0.1429,0,0.0,[],1,0
2026-07-06_17-53-30.mp4,2026-07-06,train,0.4548,8.8158,0.1345,0,0.0,[],,0
2026-07-06_17-53-42.mp4,2026-07-06,train,0.4995,11.9512,0.1176,0,0.0,[],,0
2026-07-06_17-53-54.mp4,2026-07-06,train,0.5819,7.886,0.134,0,0.0,[],1,0
2026-07-06_17-54-42.mp4,2026-07-06,train,0.5731,7.7517,0.1597,0,0.0,[],1,0
2026-07-06_17-54-54.mp4,2026-07-06,train,0.6173,11.8676,0.1345,0.6,0.075,"[[1.6, 2.0], [6.0, 6.2]]",1,1
2026-07-06_17-55-06.mp4,2026-07-06,train,0.5726,7.621,0.1765,0.4,0.05,"[[5.2, 5.6]]",1,
2026-07-06_17-55-18.mp4,2026-07-06,train,0.8764,13.51,0.2353,0,0.0,[],1,0
2026-07-06_17-55-30.mp4,2026-07-06,train,0.5641,11.984,0.1513,0.2,0.025,"[[0.2, 0.4]]",1,
2026-07-06_17-55-42.mp4,2026-07-06,train,0.4855,11.5488,0.1176,0,0.0,[],,0
2026-07-06_17-55-54.mp4,2026-07-06,train,2.1665,7.8833,0.6364,0,0.0,[],1,0
2026-07-06_17-57-06.mp4,2026-07-06,train,0.9349,12.1413,0.2185,0.2,0.025,"[[3.8, 4.0]]",1,
2026-07-06_17-57-18.mp4,2026-07-06,train,0.7109,10.914,0.1513,0,0.0,[],1,0
2026-07-06_17-57-30.mp4,2026-07-06,train,0.7407,10.2252,0.1681,0.4,0.05,"[[0.6, 1.0]]",1,1
2026-07-06_17-57-42.mp4,2026-07-06,train,0.5841,12.2227,0.1429,0,0.0,[],1,0
2026-07-06_17-57-54.mp4,2026-07-06,train,0.4008,3.8816,0.1597,0,0.0,[],,0
2026-07-06_17-58-06.mp4,2026-07-06,train,0.4811,5.9383,0.1346,0.2,0.025,"[[3.8, 4.0]]",,
2026-07-06_17-58-30.mp4,2026-07-06,train,0.8648,9.3567,0.2185,0.4,0.05,"[[1.6, 2.0]]",1,
2026-07-06_17-58-42.mp4,2026-07-06,train,0.8616,8.7784,0.2437,0.4,0.05,"[[7.0, 7.4]]",1,1
2026-07-06_17-58-54.mp4,2026-07-06,train,1.0989,13.8129,0.2773,0,0.0,[],1,0
2026-07-06_17-59-06.mp4,2026-07-06,train,0.5752,7.8474,0.1345,2.4,0.3,"[[2.0, 2.2], [3.6, 4.4], [4.6, 4.8], [5.6, 6.8]]",1,1
2026-07-06_17-59-18.mp4,2026-07-06,train,0.5519,10.3495,0.1681,0.2,0.025,"[[7.6, 7.8]]",1,
2026-07-06_17-59-30.mp4,2026-07-06,train,0.6839,10.1092,0.1765,0.6,0.075,"[[0.2, 0.4], [5.0, 5.2], [5.8, 6.0]]",1,1
2026-07-06_17-59-42.mp4,2026-07-06,train,0.4585,9.3171,0.1092,0,0.0,[],,0
2026-07-06_17-59-54.mp4,2026-07-06,train,0.4161,8.1873,0.1008,0,0.0,[],,0
2026-07-06_18-00-06.mp4,2026-07-06,train,0.5105,12.0492,0.1513,0,0.0,[],1,0
2026-07-06_18-00-18.mp4,2026-07-06,train,0.3399,7.3075,0.1008,0,0.0,[],,0
2026-07-06_18-00-30.mp4,2026-07-06,train,0.5298,6.7232,0.1636,0,0.0,[],1,0
2026-07-06_18-00-54.mp4,2026-07-06,train,0.9197,13.3112,0.2269,0.4,0.05,"[[4.0, 4.4]]",1,1
2026-07-06_18-01-06.mp4,2026-07-06,train,0.8147,7.0805,0.1765,0.2,0.025,"[[1.2, 1.4]]",1,
2026-07-06_18-01-18.mp4,2026-07-06,train,0.6454,11.3751,0.1933,0,0.0,[],1,0
2026-07-06_18-01-30.mp4,2026-07-06,train,0.4927,9.3747,0.1345,0.2,0.025,"[[0.2, 0.4]]",,
2026-07-06_18-01-42.mp4,2026-07-06,train,0.4825,8.5422,0.1345,0,0.0,[],,0
2026-07-06_18-01-54.mp4,2026-07-06,train,0.5204,12.6471,0.1345,0,0.0,[],1,0
2026-07-06_18-02-06.mp4,2026-07-06,train,0.4605,11.3227,0.0924,0,0.0,[],,0
2026-07-06_18-02-30.mp4,2026-07-06,train,0.4886,2.8728,0.1008,0.2,0.025,"[[1.4, 1.6]]",,
2026-07-06_18-02-42.mp4,2026-07-06,train,0.6938,11.1225,0.1597,0,0.0,[],1,0
2026-07-06_18-02-54.mp4,2026-07-06,train,1.1994,12.2746,0.2857,0.6,0.075,"[[1.4, 1.8], [5.8, 6.0]]",1,1
2026-07-06_18-03-06.mp4,2026-07-06,train,1.221,21.9047,0.2773,1.4,0.175,"[[0.2, 0.6], [5.2, 5.6], [6.4, 6.6], [6.8, 7.2]]",1,1
2026-07-06_18-03-18.mp4,2026-07-06,train,0.8681,10.8008,0.1513,0.6,0.075,"[[0.0, 0.2], [3.0, 3.4]]",1,1
2026-07-06_18-03-30.mp4,2026-07-06,train,0.5826,9.9956,0.1597,0.6,0.075,"[[1.0, 1.4], [2.2, 2.4]]",1,1
2026-07-06_18-03-42.mp4,2026-07-06,train,2.0153,17.5105,0.3277,0.2,0.025,"[[0.0, 0.2]]",1,
2026-07-06_18-03-54.mp4,2026-07-06,train,0.7242,6.4947,0.2017,0,0.0,[],1,0
2026-07-06_18-04-06.mp4,2026-07-06,train,1.7547,19.2466,0.3025,0.4,0.05,"[[5.4, 5.6], [6.6, 6.8]]",1,
2026-07-06_18-04-18.mp4,2026-07-06,train,1.6589,11.714,0.3697,1.6,0.2,"[[0.0, 0.2], [0.6, 1.2], [2.2, 2.4], [5.0, 5.6]]",1,1
2026-07-06_18-04-30.mp4,2026-07-06,train,1.4135,10.9676,0.3025,0.6,0.075,"[[0.0, 0.4], [3.4, 3.6]]",1,1
2026-07-06_18-04-42.mp4,2026-07-06,train,2.4008,17.6474,0.3613,0.6,0.075,"[[2.0, 2.6]]",1,1
2026-07-06_18-04-54.mp4,2026-07-06,train,0.9537,13.0089,0.2101,0.4,0.05,"[[3.2, 3.6]]",1,
2026-07-06_18-05-06.mp4,2026-07-06,train,0.8708,12.779,0.1849,0.4,0.05,"[[0.4, 0.8]]",1,1
2026-07-06_18-05-18.mp4,2026-07-06,train,0.4411,12.2473,0.1261,1.0,0.125,"[[5.4, 5.8], [7.4, 8.0]]",,1
2026-07-06_18-05-30.mp4,2026-07-06,train,0.4494,10.6473,0.1092,0.4,0.05,"[[4.2, 4.4], [5.0, 5.2]]",,1
2026-07-06_18-05-42.mp4,2026-07-06,train,0.5328,7.5024,0.1597,0.8,0.1,"[[0.6, 0.8], [3.6, 4.0], [4.2, 4.4]]",1,1
2026-07-06_18-05-54.mp4,2026-07-06,train,1.6181,9.1426,0.35,0,0.0,[],1,0
2026-07-06_18-07-00.mp4,2026-07-06,train,0.8684,10.2416,0.2185,0.2,0.025,"[[0.2, 0.4]]",1,
2026-07-06_18-07-12.mp4,2026-07-06,train,0.6103,11.7187,0.1597,0.6,0.075,"[[1.0, 1.4], [7.0, 7.2]]",1,1
2026-07-06_18-07-24.mp4,2026-07-06,train,1.1736,11.2773,0.2521,0.2,0.025,"[[6.0, 6.2]]",1,
2026-07-06_18-07-36.mp4,2026-07-06,train,1.545,12.6591,0.3109,0,0.0,[],1,0
2026-07-06_18-07-48.mp4,2026-07-06,train,1.0332,8.9333,0.2689,0,0.0,[],1,0
2026-07-06_18-08-00.mp4,2026-07-06,train,0.9823,10.4925,0.1765,0,0.0,[],1,0
2026-07-06_18-08-12.mp4,2026-07-06,train,0.9028,10.9565,0.1681,0.6,0.075,"[[1.4, 1.8], [2.0, 2.2]]",1,1
2026-07-06_18-08-24.mp4,2026-07-06,train,0.5808,9.6228,0.1765,0,0.0,[],1,0
2026-07-06_18-08-36.mp4,2026-07-06,train,0.7796,10.28,0.2101,0,0.0,[],1,0
2026-07-06_18-08-48.mp4,2026-07-06,train,0.5133,9.9052,0.1513,0,0.0,[],1,0
2026-07-06_18-09-00.mp4,2026-07-06,train,1.4688,13.6752,0.2653,0,0.0,[],1,0
2026-07-06_18-10-00.mp4,2026-07-06,train,2.3258,13.3642,0.437,0.6,0.075,"[[0.4, 0.6], [3.8, 4.2]]",1,1
2026-07-06_18-10-12.mp4,2026-07-06,train,1.2969,11.3718,0.3277,0,0.0,[],1,0
2026-07-06_18-10-24.mp4,2026-07-06,train,0.9364,12.0082,0.2437,0.2,0.025,"[[0.8, 1.0]]",1,
2026-07-06_18-10-36.mp4,2026-07-06,train,2.0346,20.4124,0.3529,0.6,0.075,"[[2.0, 2.2], [2.6, 2.8], [6.4, 6.6]]",1,1
2026-07-06_18-10-48.mp4,2026-07-06,train,1.6447,14.4887,0.2689,0.4,0.05,"[[6.4, 6.8]]",1,
2026-07-06_18-11-00.mp4,2026-07-06,train,1.1917,10.4299,0.3025,0,0.0,[],1,0
2026-07-06_18-11-12.mp4,2026-07-06,train,1.2048,10.5933,0.2941,0.2,0.025,"[[0.2, 0.4]]",1,
2026-07-06_18-11-24.mp4,2026-07-06,train,2.1966,17.0941,0.395,0,0.0,[],1,0
2026-07-06_18-11-36.mp4,2026-07-06,train,1.3643,11.6594,0.2941,0,0.0,[],1,0
2026-07-06_18-11-48.mp4,2026-07-06,train,1.3003,15.1281,0.3109,0.2,0.025,"[[2.0, 2.2]]",1,
2026-07-06_18-12-00.mp4,2026-07-06,train,0.8045,20.5592,0.1597,0,0.0,[],1,0
2026-07-06_18-12-12.mp4,2026-07-06,train,1.8163,17.551,0.3277,0,0.0,[],1,0
2026-07-06_18-12-24.mp4,2026-07-06,train,2.7362,17.0156,0.4944,0.2,0.025,"[[6.8, 7.0]]",1,
2026-07-06_18-13-30.mp4,2026-07-06,train,1.0737,11.7837,0.2269,0.2,0.025,"[[0.2, 0.4]]",1,
2026-07-06_18-13-42.mp4,2026-07-06,train,1.5429,13.4563,0.3109,0.2,0.025,"[[2.8, 3.0]]",1,
2026-07-06_18-13-54.mp4,2026-07-06,train,2.2989,20.5188,0.521,0.4,0.05,"[[5.4, 5.6], [7.6, 7.8]]",1,
2026-07-06_18-14-06.mp4,2026-07-06,train,1.5855,13.5067,0.3782,0,0.0,[],1,0
2026-07-06_18-14-18.mp4,2026-07-06,train,1.2762,12.1503,0.3361,0.2,0.025,"[[4.4, 4.6]]",1,
2026-07-06_18-14-30.mp4,2026-07-06,train,1.2155,14.1972,0.2689,0,0.0,[],1,0
2026-07-06_18-14-42.mp4,2026-07-06,train,1.5581,18.3328,0.2941,0.4,0.05,"[[0.0, 0.2], [2.4, 2.6]]",1,1
2026-07-06_18-14-54.mp4,2026-07-06,train,1.3571,10.3642,0.2828,0,0.0,[],1,0
2026-07-06_18-19-06.mp4,2026-07-06,train,1.3985,12.185,0.3529,0,0.0,[],1,0
2026-07-06_18-19-18.mp4,2026-07-06,train,1.7823,10.6229,0.395,0,0.0,[],1,0
2026-07-06_18-19-30.mp4,2026-07-06,train,1.4067,15.9428,0.2437,0.4,0.05,"[[0.0, 0.2], [5.6, 5.8]]",1,1
2026-07-06_18-19-42.mp4,2026-07-06,train,0.808,7.491,0.1933,0.4,0.05,"[[1.0, 1.2], [6.6, 6.8]]",1,1
2026-07-06_18-19-54.mp4,2026-07-06,train,0.9416,12.3333,0.2941,0.2,0.025,"[[6.0, 6.2]]",1,
2026-07-06_18-20-06.mp4,2026-07-06,train,1.0279,8.5239,0.2521,0.8,0.1,"[[3.6, 3.8], [4.0, 4.4], [7.8, 8.0]]",1,1
2026-07-06_18-20-18.mp4,2026-07-06,train,0.6645,10.1678,0.1525,0.4,0.05,"[[2.2, 2.4], [5.4, 5.6]]",1,
2026-07-06_18-20-30.mp4,2026-07-06,train,1.8171,12.5805,0.3445,0,0.0,[],1,0
2026-07-06_18-20-42.mp4,2026-07-06,train,1.3892,8.5003,0.3277,0,0.0,[],1,0
2026-07-06_18-20-54.mp4,2026-07-06,train,1.2671,24.7474,0.2437,0.6,0.075,"[[1.0, 1.2], [2.2, 2.4], [2.6, 2.8]]",1,1
2026-07-06_18-21-06.mp4,2026-07-06,train,1.7117,16.8539,0.3109,0,0.0,[],1,0
2026-07-06_18-21-18.mp4,2026-07-06,train,1.4518,12.084,0.3193,0,0.0,[],1,0
2026-07-06_18-21-30.mp4,2026-07-06,train,1.5249,14.3375,0.2689,0.2,0.025,"[[0.6, 0.8]]",1,
2026-07-06_18-21-42.mp4,2026-07-06,train,1.346,12.1165,0.2101,0.8,0.1,"[[0.8, 1.2], [3.0, 3.4]]",1,1
2026-07-06_18-21-54.mp4,2026-07-06,train,4.4641,16.3747,0.7,0,0.0,[],1,0
2026-07-06_18-27-30.mp4,2026-07-06,train,1.5725,10.0147,0.3697,0.2,0.025,"[[7.8, 8.0]]",1,
2026-07-06_18-27-42.mp4,2026-07-06,train,1.2707,8.0008,0.3025,0,0.0,[],1,0
2026-07-06_18-27-54.mp4,2026-07-06,train,0.5274,11.2116,0.1513,0,0.0,[],1,0
2026-07-06_18-28-06.mp4,2026-07-06,train,0.5543,10.1884,0.1597,2.4,0.3,"[[0.2, 0.6], [1.0, 1.6], [5.8, 6.8], [7.4, 7.8]]",1,1
2026-07-06_18-28-18.mp4,2026-07-06,train,0.4696,7.3298,0.1429,1.2,0.15,"[[4.6, 5.2], [5.6, 6.0], [7.6, 7.8]]",,1
2026-07-06_18-28-30.mp4,2026-07-06,train,1.5191,14.2358,0.3025,0,0.0,[],1,0
2026-07-06_18-28-42.mp4,2026-07-06,train,0.84,10.9001,0.0909,0.6,0.075,"[[1.4, 1.8], [3.2, 3.4]]",1,1
2026-07-06_18-28-48.mp4,2026-07-06,train,0.9903,8.6829,0.2689,2.2,0.275,"[[0.2, 0.8], [3.0, 3.4], [4.8, 5.2], [5.4, 6.0], [7.6, 7.8]]",1,1
2026-07-06_18-29-00.mp4,2026-07-06,train,0.7622,10.1871,0.2017,0.6,0.075,"[[1.2, 1.6], [3.0, 3.2]]",1,1
2026-07-06_18-29-12.mp4,2026-07-06,train,0.4753,7.5356,0.1176,1.8,0.225,"[[4.0, 5.4], [7.6, 8.0]]",,1
2026-07-06_18-29-24.mp4,2026-07-06,train,0.517,14.2217,0.1345,1.0,0.125,"[[0.2, 1.2]]",1,1
2026-07-06_18-29-36.mp4,2026-07-06,train,0.8686,11.2782,0.1849,0,0.0,[],1,0
2026-07-06_18-29-48.mp4,2026-07-06,train,0.9421,11.8951,0.1932,0,0.0,[],1,0
2026-07-06_18-30-00.mp4,2026-07-06,train,0.9565,10.6308,0.2269,0,0.0,[],1,0
2026-07-06_18-30-12.mp4,2026-07-06,train,0.752,15.824,0.1681,0.2,0.025,"[[0.6, 0.8]]",1,
2026-07-06_18-30-24.mp4,2026-07-06,train,0.6723,12.6831,0.1681,0.2,0.025,"[[1.6, 1.8]]",1,
2026-07-06_18-30-36.mp4,2026-07-06,train,0.8949,9.088,0.2353,0,0.0,[],1,0
2026-07-06_18-30-48.mp4,2026-07-06,train,1.7792,13.1383,0.4118,0.4,0.05,"[[3.4, 3.6], [6.8, 7.0]]",1,1
2026-07-06_18-31-00.mp4,2026-07-06,train,0.966,13.199,0.1765,0.4,0.05,"[[0.4, 0.6], [3.4, 3.6]]",1,1
2026-07-06_18-31-12.mp4,2026-07-06,train,0.6807,15.5657,0.1765,0.2,0.025,"[[3.0, 3.2]]",1,
2026-07-06_18-31-24.mp4,2026-07-06,train,0.5827,8.5881,0.1597,1.2,0.15,"[[0.8, 1.0], [2.8, 3.2], [6.8, 7.2], [7.6, 7.8]]",1,1
2026-07-06_18-31-36.mp4,2026-07-06,train,1.072,22.324,0.2353,2.2,0.275,"[[0.2, 1.2], [3.4, 4.0], [6.0, 6.2], [7.4, 7.6], [7.8, 8.0]]",1,1
2026-07-06_18-31-47.mp4,2026-07-06,train,1.1863,12.6407,0.2437,2.6,0.325,"[[0.0, 0.2], [0.4, 0.6], [1.2, 1.6], [2.2, 2.6], [4.8, 5.4], [6.2, 7.0]]",1,1
2026-07-06_18-31-59.mp4,2026-07-06,train,0.9876,12.6632,0.2017,2.8,0.35,"[[0.6, 2.4], [3.2, 3.4], [3.6, 4.2], [5.0, 5.2]]",1,1
2026-07-06_18-32-11.mp4,2026-07-06,train,1.1034,14.1098,0.3193,0,0.0,[],1,0
2026-07-06_18-32-23.mp4,2026-07-06,train,1.425,11.9759,0.4958,0.4,0.05,"[[3.2, 3.4], [4.0, 4.2]]",1,
2026-07-06_18-32-35.mp4,2026-07-06,train,0.3243,4.1576,0.1008,0,0.0,[],,0
2026-07-06_18-32-47.mp4,2026-07-06,train,0.6517,7.2761,0.1933,0,0.0,[],1,0
2026-07-06_18-32-59.mp4,2026-07-06,train,0.7377,13.0687,0.1933,0,0.0,[],1,0
2026-07-06_18-33-11.mp4,2026-07-06,train,0.7996,9.7044,0.2353,0,0.0,[],1,0
2026-07-06_18-33-23.mp4,2026-07-06,train,0.5219,11.2282,0.1059,0,0.0,[],1,0
2026-07-06_18-34-41.mp4,2026-07-06,train,0.8793,11.7668,0.2017,0.4,0.05,"[[2.8, 3.0], [7.6, 7.8]]",1,1
2026-07-06_18-34-53.mp4,2026-07-06,train,1.2134,11.8776,0.2521,0.6,0.075,"[[2.4, 2.6], [5.0, 5.4]]",1,1
2026-07-06_18-35-05.mp4,2026-07-06,train,1.3729,12.4988,0.3613,0.4,0.05,"[[4.6, 5.0]]",1,1
2026-07-06_18-35-17.mp4,2026-07-06,train,2.0412,15.8253,0.395,0.4,0.05,"[[0.0, 0.2], [2.0, 2.2]]",1,1
2026-07-06_18-35-29.mp4,2026-07-06,train,0.9171,9.0186,0.2269,0,0.0,[],1,0
2026-07-06_18-35-41.mp4,2026-07-06,train,1.1273,12.2393,0.2689,0,0.0,[],1,0
2026-07-06_18-35-53.mp4,2026-07-06,train,0.8872,10.3967,0.2101,0.2,0.025,"[[7.8, 8.0]]",1,
2026-07-06_18-36-05.mp4,2026-07-06,train,0.7268,8.3448,0.2017,0.4,0.05,"[[7.0, 7.2], [7.6, 7.8]]",1,1
2026-07-06_18-36-17.mp4,2026-07-06,train,1.5006,13.3463,0.3214,0,0.0,[],1,0
2026-07-06_18-53-23.mp4,2026-07-06,train,0.5284,6.6854,0.1261,0,0.0,[],1,0
2026-07-06_18-53-35.mp4,2026-07-06,train,1.083,9.1776,0.2101,0,0.0,[],1,0
