file,owl_max,owl_query,mouth_surge,face_frac,audio_gag,spit_score,pseudo_label,error
2026-07-15_10-09-37.mp4,0.04675963521003723,milk on baby face,0.0,0.0,0.0003,0.0936,0,
2026-07-13_09-23-56.mp4,0.03257584944367409,milk on baby face,0.0,0.833,0.0002,0.0652,0,
2026-07-26_02-38-12.mp4,0.05768425017595291,spit up milk,0.0,0.5,0.1279,0.1409,0,
2026-07-06_18-28-18.mp4,0.06032168120145798,milk on baby face,0.0,0.0,0.0012,0.1209,0,
2026-07-20_22-58-39.mp4,0.16731619834899902,milk on baby face,0.0,0.0,0.0165,0.3379,0,
2026-07-08_20-45-44.mp4,0.020061641931533813,spit up milk,0.0,0.0,0.0164,0.0434,0,
2026-07-07_06-17-32.mp4,0.005379883106797934,milk on baby face,0.0,0.0,0.0009,0.0109,0,
2026-07-20_19-56-17.mp4,0.08228524774312973,milk on baby face,0.0,0.0,0.0014,0.1649,0,
2026-07-07_17-24-13.mp4,0.02061782032251358,spit up milk,0.0,0.0,0.0004,0.0413,0,
2026-07-01_21-46-28.mp4,0.0175858773291111,milk on baby face,0.0,0.0,0.0041,0.036,0,
2026-07-04_10-20-39.mp4,0.09367964416742325,spit up milk,0.0,0.0,0.0004,0.1874,0,
2026-07-03_06-02-05.mp4,0.023734917864203453,milk on baby face,0.0,0.0,0.0024,0.0479,0,
2026-07-21_08-35-09.mp4,0.11204147338867188,milk on baby face,0.0,0.667,0.0026,0.2246,0,
2026-07-07_11-21-29.mp4,0.032139528542757034,spit up milk,0.0,0.0,0.0006,0.0644,0,
2026-07-10_17-56-38.mp4,0.026683837175369263,white vomit stain,0.0,0.0,0.0009,0.0535,0,
2026-07-01_06-22-02.mp4,0.01798354834318161,milk on baby face,0.0,0.0,0.0003,0.036,0,
2026-07-07_22-36-30.mp4,0.025551848113536835,spit up milk,0.0,0.0,0.0016,0.0514,0,
2026-07-14_18-58-55.mp4,0.08795000612735748,milk on baby face,0.0,1.0,0.0004,0.176,0,
2026-07-05_10-26-43.mp4,0.02594994381070137,spit up milk,0.0,0.0,0.0034,0.0526,0,
2026-07-06_20-46-10.mp4,0.01407685037702322,milk on baby face,0.0,0.0,0.0022,0.0286,0,
2026-07-03_20-40-42.mp4,0.00839469488710165,spit up milk,0.0,0.0,0.0014,0.0171,0,
2026-07-09_09-56-15.mp4,0.021113071590662003,milk on baby face,0.0,0.0,0.0011,0.0424,0,
2026-07-07_11-22-23.mp4,0.03935876116156578,milk on baby face,0.0,0.0,0.003,0.0793,0,
2026-07-21_06-13-05.mp4,0.047620028257369995,spit up milk,0.0,0.0,0.0003,0.0953,0,
2026-07-02_06-23-27.mp4,0.022868627682328224,milk on baby face,0.0,0.0,0.0009,0.0459,0,
2026-07-18_13-11-33.mp4,0.037381403148174286,milk on baby face,0.0,0.167,0.0036,0.0755,0,
2026-07-20_15-33-11.mp4,0.00653004040941596,spit up milk,0.0,0.0,0.0003,0.0131,0,
2026-07-03_20-17-06.mp4,0.037371888756752014,spit up milk,0.0,0.0,0.0009,0.0749,0,
2026-07-25_02-51-45.mp4,0.03331620246171951,spit up milk,0.0,0.0,0.0005,0.0667,0,
2026-07-10_00-33-58.mp4,0.04113605245947838,milk on baby face,0.0,0.0,0.0006,0.0824,0,
2026-07-14_22-37-56.mp4,0.027042852714657784,white vomit stain,0.0,0.0,0.0001,0.0541,0,
2026-07-11_22-47-35.mp4,0.08869891613721848,milk on baby face,0.0,0.0,0.0081,0.179,0,
2026-07-25_03-50-44.mp4,0.029555901885032654,spit up milk,0.0,0.0,0.0009,0.0593,0,
2026-07-18_22-02-58.mp4,0.04142272099852562,milk on baby face,0.0,0.0,0.2963,0.1421,0,
2026-07-03_12-08-55.mp4,0.027121474966406822,spit up milk,0.0,0.0,0.0015,0.0545,0,
2026-07-09_11-22-26.mp4,0.037583641707897186,spit up milk,0.0,0.0,0.0009,0.0753,0,
2026-07-08_20-45-56.mp4,0.03041725978255272,spit up milk,0.0,0.0,0.0022,0.0613,0,
2026-07-25_14-19-55.mp4,0.013930129818618298,spit up milk,0.0,0.0,0.0096,0.0298,0,
2026-07-02_12-47-41.mp4,0.007259096950292587,spit up milk,0.0,0.0,0.0004,0.0146,0,
2026-07-22_13-37-14.mp4,0.033156972378492355,milk on baby face,0.0,0.0,0.0007,0.0665,0,
2026-07-02_17-24-03.mp4,0.016711009666323662,milk on baby face,0.0,0.0,0.0009,0.0336,0,
2026-07-05_13-30-13.mp4,0.009843041189014912,spit up milk,0.0,0.0,0.0002,0.0197,0,
2026-07-25_23-28-20.mp4,0.031408101320266724,milk on baby face,0.0,0.0,0.0006,0.0629,0,
2026-07-20_19-49-41.mp4,0.03383779898285866,milk on baby face,0.0,0.0,0.0004,0.0678,0,
2026-07-04_07-10-35.mp4,0.009621812961995602,spit up milk,0.0,0.0,0.0004,0.0193,0,
2026-07-18_15-37-26.mp4,0.040704336017370224,milk on baby face,0.0,0.833,0.0092,0.0832,0,
2026-07-05_03-38-10.mp4,0.04354563355445862,spit up milk,0.0,0.167,0.0036,0.0878,0,
2026-07-11_05-08-14.mp4,0.008633935824036598,spit up milk,0.0,0.0,0.0003,0.0173,0,
2026-07-12_17-42-44.mp4,0.030427156016230583,spit up milk,0.0,0.0,0.0002,0.0609,0,
2026-07-06_12-48-04.mp4,0.015096615068614483,spit up milk,0.0,0.167,0.0011,0.0304,0,
2026-07-02_10-13-13.mp4,0.017109975218772888,milk on baby face,0.0,0.0,0.0005,0.0343,0,
2026-07-04_06-33-19.mp4,0.014531664550304413,spit up milk,0.0,0.0,0.0012,0.0293,0,
2026-07-01_08-19-22.mp4,0.007592944893985987,spit up milk,0.0,0.0,0.001,0.0154,0,
2026-07-03_16-17-47.mp4,0.025304852053523064,white vomit stain,0.0,0.833,0.001,0.0508,0,
2026-07-04_08-06-05.mp4,0.05063808709383011,milk on baby face,0.0,0.167,0.0017,0.1016,0,
2026-07-08_12-00-50.mp4,0.03641200065612793,milk on baby face,0.0,0.0,0.0002,0.0729,0,
2026-07-04_02-22-22.mp4,0.009928137995302677,spit up milk,0.0,0.0,0.0005,0.02,0,
2026-07-08_20-46-32.mp4,0.01481934916228056,spit up milk,0.0,0.0,0.002,0.03,0,
2026-07-09_11-46-02.mp4,0.01488036010414362,spit up milk,0.0,0.0,0.0007,0.0299,0,
2026-07-02_00-53-31.mp4,0.018156057223677635,milk on baby face,0.0,0.0,0.002,0.0367,0,
2026-07-21_11-17-55.mp4,0.021047154441475868,milk on baby face,0.0,0.0,0.0392,0.0499,0,
2026-07-02_15-36-51.mp4,0.04877253621816635,spit up milk,0.0,0.0,0.0008,0.0977,0,
2026-07-10_14-21-31.mp4,0.04000161215662956,spit up milk,0.0,0.0,0.001,0.0802,0,
2026-07-09_14-39-36.mp4,0.031061794608831406,milk on baby face,0.0,0.0,0.002,0.0625,0,
2026-07-06_23-41-24.mp4,0.05288783833384514,spit up milk,0.0,0.0,0.0002,0.1058,0,
2026-07-19_11-29-03.mp4,0.04887005686759949,milk on baby face,0.0,0.5,0.0006,0.0979,0,
2026-07-01_18-41-38.mp4,0.020146207883954048,milk on baby face,0.0,0.5,0.0008,0.0405,0,
2026-07-07_02-06-58.mp4,0.01898743025958538,spit up milk,0.0,0.167,0.0004,0.0381,0,
2026-07-03_21-26-05.mp4,0.02310442179441452,spit up milk,0.0,0.0,0.0003,0.0463,0,
2026-07-05_15-50-46.mp4,0.038077253848314285,milk on baby face,0.0,0.0,0.0109,0.0783,0,
2026-07-14_22-46-20.mp4,0.04259748384356499,milk on baby face,0.0,1.0,0.0131,0.0878,0,
2026-07-03_11-05-56.mp4,0.03793449327349663,spit up milk,0.0,0.0,0.0004,0.0759,0,
2026-07-03_06-39-47.mp4,0.05532011762261391,spit up milk,0.0,0.0,0.0004,0.1107,0,
2026-07-04_23-49-45.mp4,0.030784063041210175,spit up milk,0.0,0.333,0.0004,0.0616,0,
2026-07-09_06-00-42.mp4,0.006918542552739382,spit up milk,0.0,0.0,0.0019,0.0142,0,
2026-07-09_16-02-35.mp4,0.03350656107068062,milk on baby face,0.0,1.0,0.0014,0.0673,0,
2026-07-07_01-16-47.mp4,0.10038765519857407,milk on baby face,0.0,0.333,0.0008,0.2009,0,
2026-07-01_12-42-18.mp4,0.02158380299806595,spit up milk,0.0,1.0,0.0002,0.0432,0,
2026-07-06_18-02-30.mp4,0.041739799082279205,milk on baby face,0.0,0.0,0.0012,0.0837,0,
2026-07-21_13-04-06.mp4,0.04858841001987457,milk on baby face,0.0,0.0,0.0007,0.0973,0,
2026-07-03_12-54-31.mp4,0.043058037757873535,milk on baby face,0.0,0.0,0.0011,0.0863,0,
2026-07-07_19-13-01.mp4,0.038326285779476166,milk on baby face,0.0,0.0,0.0008,0.0768,0,
2026-07-06_18-34-41.mp4,0.04542578384280205,milk on baby face,0.0,0.0,0.0007,0.091,0,
2026-07-22_00-10-05.mp4,0.05900063365697861,spit up milk,0.0,0.0,0.0004,0.1181,0,
2026-07-05_22-00-32.mp4,0.010335676372051239,spit up milk,0.0,0.0,0.0052,0.0217,0,
2026-07-04_06-38-19.mp4,0.008615987375378609,spit up milk,0.0,0.0,0.0005,0.0173,0,
2026-07-15_17-49-49.mp4,0.03272770345211029,spit up milk,0.0,0.0,0.0003,0.0655,0,
2026-07-03_00-17-57.mp4,0.012148366309702396,spit up milk,0.0,0.0,0.0023,0.0248,0,
2026-07-10_13-31-08.mp4,0.03459969535470009,white vomit stain,0.0,0.0,0.0013,0.0695,0,
2026-07-05_05-32-41.mp4,0.014053892344236374,spit up milk,0.0,0.167,0.002,0.0285,0,
2026-07-06_03-20-46.mp4,0.02421308495104313,spit up milk,0.0,0.0,0.0003,0.0485,0,
2026-07-03_09-52-33.mp4,0.00452848756685853,spit up milk,0.0,0.0,0.0006,0.0092,0,
2026-07-19_23-44-12.mp4,0.03450121730566025,milk on baby face,0.0,0.167,0.0003,0.0691,0,
2026-07-06_08-08-19.mp4,0.026875708252191544,spit up milk,0.0,0.0,0.0004,0.0538,0,
2026-07-09_17-33-59.mp4,0.014639009721577168,milk on baby face,0.0,0.0,0.0005,0.0294,0,
2026-07-19_01-49-19.mp4,0.02924991212785244,milk on baby face,0.0,0.5,0.0021,0.0589,0,
2026-07-06_00-38-06.mp4,0.061130549758672714,spit up milk,0.0,0.833,0.0006,0.1224,0,
2026-07-09_06-58-17.mp4,0.03998937830328941,spit up milk,0.0,0.333,0.001,0.0802,0,
2026-07-05_03-38-35.mp4,0.05096040666103363,spit up milk,0.0,0.0,0.0035,0.1026,0,
2026-07-23_00-50-32.mp4,0.06630416959524155,milk on baby face,0.0,0.333,0.2125,0.1751,0,
2026-07-02_10-35-18.mp4,0.013466748408973217,milk on baby face,0.0,0.333,0.0003,0.027,0,
2026-07-26_09-36-50.mp4,0.05174676701426506,milk on baby face,0.0,0.0,0.0379,0.1111,0,
2026-07-05_07-56-22.mp4,0.03542385995388031,spit up milk,0.0,0.0,0.0004,0.0709,0,
2026-07-24_02-31-24.mp4,0.037626322358846664,spit up milk,0.0,0.0,0.0008,0.0754,0,
2026-07-22_02-35-10.mp4,0.04469345882534981,milk on baby face,0.0,0.0,0.0006,0.0895,0,
2026-07-15_04-26-46.mp4,0.017164478078484535,milk on baby face,0.0,1.0,0.0006,0.0344,0,
2026-07-08_18-53-51.mp4,0.016869276762008667,spit up milk,0.0,0.0,0.0033,0.0344,0,
2026-07-09_05-52-06.mp4,0.07703332602977753,milk on baby face,0.0,0.167,0.0008,0.1542,0,
2026-07-05_12-13-44.mp4,0.026072826236486435,spit up milk,0.0,0.5,0.0009,0.0523,0,
2026-07-04_01-44-23.mp4,0.028012868016958237,spit up milk,0.0,0.0,0.0023,0.0565,0,
2026-07-18_07-18-19.mp4,0.032797105610370636,milk on baby face,0.0,0.0,0.0007,0.0657,0,
2026-07-14_14-58-01.mp4,0.07047612965106964,spit up milk,0.0,0.0,0.0039,0.1417,0,
2026-07-26_04-10-11.mp4,0.03915789723396301,spit up milk,0.0,0.0,0.0005,0.0784,0,
2026-07-09_18-51-05.mp4,0.06305252015590668,milk on baby face,0.0,0.167,0.0031,0.1267,0,
2026-07-07_10-49-23.mp4,0.03097367472946644,milk on baby face,0.0,0.0,0.0009,0.0621,0,
2026-07-24_21-13-12.mp4,0.02812630496919155,milk on baby face,0.0,0.0,0.0014,0.0565,0,
2026-07-21_14-07-30.mp4,0.009619968011975288,milk on baby face,0.0,0.0,0.0005,0.0193,0,
2026-07-25_02-48-09.mp4,0.03375425562262535,spit up milk,0.0,0.0,0.0018,0.0679,0,
2026-06-30_16-10-44.mp4,0.04550497978925705,spit up milk,0.0,0.0,0.0034,0.0917,0,
2026-07-09_17-03-23.mp4,0.018670426681637764,spit up milk,0.0,0.0,0.0002,0.0374,0,
2026-07-12_14-51-36.mp4,0.01362613495439291,spit up milk,0.0,0.0,0.001,0.0275,0,
2026-07-12_08-11-32.mp4,0.037508632987737656,milk on baby face,0.0,0.0,0.0051,0.076,0,
2026-07-15_17-42-13.mp4,0.022590823471546173,milk on baby face,0.0,0.0,0.0006,0.0453,0,
2026-07-11_18-51-27.mp4,0.013272332958877087,spit up milk,0.0,0.0,0.0003,0.0266,0,
2026-07-04_10-40-16.mp4,0.049586739391088486,spit up milk,0.0,0.0,0.0038,0.0999,0,
2026-07-01_06-16-14.mp4,0.013838942162692547,milk on baby face,0.0,0.0,0.0003,0.0277,0,
2026-07-06_14-35-42.mp4,0.048087090253829956,spit up milk,0.0,0.0,0.0006,0.0963,0,
2026-07-16_22-31-38.mp4,0.038271352648735046,spit up milk,0.0,0.0,0.001,0.0767,0,
2026-07-03_07-32-40.mp4,0.04383990913629532,milk on baby face,0.0,0.0,0.0002,0.0877,0,
2026-07-13_09-31-02.mp4,0.025070568546652794,milk on baby face,0.0,0.667,0.0516,0.0605,0,
2026-07-03_12-15-31.mp4,0.014125746674835682,spit up milk,0.0,0.0,0.001,0.0285,0,
2026-07-17_03-23-23.mp4,0.0321982316672802,spit up milk,0.0,0.167,0.0005,0.0645,0,
2026-07-03_13-22-00.mp4,0.03951771557331085,milk on baby face,0.0,0.0,0.0004,0.0791,0,
2026-07-10_15-18-43.mp4,0.02278096415102482,spit up milk,0.0,0.0,0.0006,0.0457,0,
2026-07-10_02-11-09.mp4,0.028607062995433807,spit up milk,0.0,0.0,0.0002,0.0573,0,
2026-07-14_14-22-20.mp4,0.056559301912784576,milk on baby face,0.0,0.0,0.001,0.1133,0,
2026-07-08_01-04-34.mp4,0.06836065649986267,spit up milk,0.0,0.5,0.0002,0.1368,0,
2026-07-21_12-03-07.mp4,0.04365123063325882,spit up milk,0.0,0.0,0.0003,0.0874,0,
2026-07-19_03-56-54.mp4,0.06661121547222137,milk on baby face,0.0,0.0,0.0003,0.1333,0,
2026-07-05_14-34-19.mp4,0.032797105610370636,spit up milk,0.0,0.667,0.0002,0.0656,0,
2026-07-16_09-07-34.mp4,0.03324734792113304,milk on baby face,0.0,0.0,0.0326,0.073,0,
2026-07-05_04-34-49.mp4,0.07944051176309586,spit up milk,0.0,0.167,0.0031,0.1595,0,
2026-07-18_23-58-45.mp4,0.016483452171087265,spit up milk,0.0,0.833,0.0032,0.0336,0,
2026-07-11_04-10-27.mp4,0.02898183837532997,spit up milk,0.0,0.0,0.0003,0.058,0,
2026-07-06_20-15-34.mp4,0.017820147797465324,milk on baby face,0.0,0.0,0.0011,0.0359,0,
2026-06-30_18-52-59.mp4,0.004119728691875935,white vomit stain,0.0,0.0,0.0042,0.0091,0,
2026-07-15_14-54-40.mp4,0.054011911153793335,milk on baby face,0.0,0.0,0.0009,0.1082,0,
2026-07-10_15-05-07.mp4,0.041208893060684204,spit up milk,0.0,0.0,0.0034,0.0831,0,
2026-07-22_23-18-27.mp4,0.0285872220993042,milk on baby face,0.0,0.0,0.0009,0.0574,0,
2026-07-12_14-35-06.mp4,0.05502790957689285,spit up milk,0.0,0.5,0.0006,0.1102,0,
2026-07-01_18-49-19.mp4,0.009114372543990612,milk on baby face,0.0,0.167,0.0011,0.0184,0,
2026-07-26_03-27-59.mp4,0.10851248353719711,milk on baby face,0.0,0.5,0.002,0.2174,0,
2026-07-25_23-40-26.mp4,0.012115717865526676,milk on baby face,0.0,0.0,0.0006,0.0244,0,
2026-07-03_03-37-18.mp4,0.02317613922059536,milk on baby face,0.0,0.0,0.0008,0.0465,0,
2026-07-09_00-17-33.mp4,0.023267146199941635,spit up milk,0.0,0.0,0.0004,0.0466,0,
2026-07-13_18-34-49.mp4,0.02436784841120243,spit up milk,0.0,0.0,0.0017,0.0491,0,
2026-07-03_15-12-23.mp4,0.0142440814524889,milk on baby face,0.0,0.167,0.0009,0.0287,0,
2026-07-10_15-13-43.mp4,0.04072616994380951,spit up milk,0.0,0.0,0.0024,0.0819,0,
2026-07-03_22-44-40.mp4,0.03439664840698242,milk on baby face,0.0,0.0,0.0009,0.069,0,
2026-07-10_16-20-06.mp4,0.015512602403759956,spit up milk,0.0,0.0,0.0006,0.0311,0,
2026-07-11_10-54-22.mp4,0.025382427498698235,spit up milk,0.0,0.0,0.0005,0.0509,0,
2026-07-15_09-44-07.mp4,0.03671210631728172,milk on baby face,0.0,0.0,0.0743,0.0883,0,
2026-07-03_22-52-58.mp4,0.1708265244960785,milk on baby face,0.0,0.167,0.0106,0.3438,0,
2026-07-06_18-03-42.mp4,0.029005657881498337,milk on baby face,0.0,0.0,0.0012,0.0583,0,
2026-07-18_11-26-46.mp4,0.03582382947206497,spit up milk,0.0,0.0,0.0012,0.0719,0,
2026-07-13_17-22-14.mp4,0.04008645936846733,milk on baby face,0.0,0.0,0.0012,0.0804,0,
2026-07-04_08-38-35.mp4,0.03049570322036743,spit up milk,0.0,0.0,0.0004,0.0611,0,
2026-07-08_20-17-20.mp4,0.0187770277261734,spit up milk,0.0,0.0,0.0003,0.0376,0,
2026-07-19_14-45-49.mp4,0.04338877275586128,milk on baby face,0.0,0.0,0.0131,0.0894,0,
2026-07-15_09-11-55.mp4,0.058650486171245575,milk on baby face,0.0,0.0,0.0035,0.118,0,
2026-07-06_00-40-06.mp4,0.22849154472351074,milk on baby face,0.0,0.833,0.5637,0.5697,1,
2026-07-06_08-19-01.mp4,0.05083642154932022,milk on baby face,0.0,0.0,0.0003,0.1017,0,
2026-07-09_18-50-29.mp4,0.04450039938092232,milk on baby face,0.0,0.833,0.0023,0.0895,0,
2026-07-09_03-05-13.mp4,0.02712022326886654,milk on baby face,0.0,0.0,0.0003,0.0543,0,
2026-07-23_20-50-03.mp4,0.027966095134615898,milk on baby face,0.0,0.0,0.0002,0.056,0,
2026-07-26_01-40-06.mp4,0.059558168053627014,spit up milk,0.0,0.0,0.0005,0.1192,0,
2026-07-03_13-07-43.mp4,0.03850160539150238,milk on baby face,0.0,0.0,0.7786,0.2327,0,
2026-07-08_18-48-45.mp4,0.017989929765462875,spit up milk,0.0,0.0,0.004,0.0368,0,
2026-07-04_04-38-44.mp4,0.026241246610879898,spit up milk,0.0,0.0,0.0005,0.0526,0,
2026-07-05_04-31-49.mp4,0.02382386475801468,spit up milk,0.0,0.0,0.0021,0.0481,0,
2026-07-05_16-29-33.mp4,0.04356875643134117,milk on baby face,0.0,0.0,0.0005,0.0872,0,
2026-07-15_04-22-58.mp4,0.031532950699329376,milk on baby face,0.0,0.667,0.0003,0.0631,0,
2026-07-15_15-51-50.mp4,0.03684218227863312,milk on baby face,0.0,0.0,0.0498,0.0836,0,
2026-07-14_18-08-43.mp4,0.029717078432440758,milk on baby face,0.0,0.0,0.0022,0.0599,0,
2026-07-24_19-20-43.mp4,0.060368862003088,milk on baby face,0.0,0.0,0.0048,0.1217,0,
2026-07-23_20-10-58.mp4,0.08626356720924377,spit up milk,0.0,0.167,0.0284,0.1782,0,
2026-07-03_13-08-31.mp4,0.039323218166828156,milk on baby face,0.0,0.0,0.0052,0.0797,0,
2026-07-04_10-39-52.mp4,0.061923637986183167,spit up milk,0.0,0.0,0.0009,0.124,0,
2026-07-17_13-16-22.mp4,0.04058615863323212,milk on baby face,0.0,0.0,0.0016,0.0815,0,
2026-07-17_04-58-40.mp4,0.04508860409259796,spit up milk,0.0,0.0,0.0004,0.0903,0,
2026-07-11_04-49-08.mp4,0.03554082661867142,spit up milk,0.0,0.0,0.0005,0.0712,0,
2026-07-23_18-39-57.mp4,0.05492844060063362,milk on baby face,0.0,0.0,0.0007,0.11,0,
2026-07-04_01-46-05.mp4,0.04227057471871376,milk on baby face,0.0,0.0,0.0007,0.0847,0,
2026-07-18_10-44-29.mp4,0.035673853009939194,milk on baby face,0.0,0.0,0.0007,0.0715,0,
2026-07-04_09-32-52.mp4,0.03382617235183716,spit up milk,0.0,0.0,0.0004,0.0677,0,
2026-07-09_23-39-11.mp4,0.03711947053670883,spit up milk,0.0,0.0,0.0298,0.0802,0,
2026-07-18_22-03-34.mp4,0.036000777035951614,milk on baby face,0.0,0.0,0.0367,0.0793,0,
2026-07-03_20-40-18.mp4,0.01008982490748167,spit up milk,0.0,0.0,0.0017,0.0205,0,
2026-07-14_16-26-43.mp4,0.0798439234495163,spit up milk,0.0,0.0,0.0004,0.1598,0,
2026-07-08_20-36-08.mp4,0.025681544095277786,spit up milk,0.0,0.0,0.0013,0.0516,0,
2026-07-17_11-07-00.mp4,0.0363079234957695,spit up milk,0.0,0.167,0.0004,0.0727,0,
2026-07-22_07-45-31.mp4,0.06423690915107727,milk on baby face,0.0,0.0,0.0004,0.1286,0,
2026-07-06_00-21-24.mp4,0.08951878547668457,spit up milk,0.0,0.5,0.0008,0.1792,0,
2026-07-22_23-21-15.mp4,0.04115989804267883,spit up milk,0.0,0.167,0.0028,0.0829,0,
2026-07-03_06-38-59.mp4,0.02042955718934536,spit up milk,0.0,0.0,0.0004,0.0409,0,
2026-07-11_13-41-12.mp4,0.033223945647478104,spit up milk,0.0,0.167,0.0006,0.0666,0,
2026-07-11_08-41-23.mp4,0.026213649660348892,spit up milk,0.0,0.0,0.0003,0.0525,0,
2026-07-23_03-03-13.mp4,0.021216336637735367,milk on baby face,0.0,0.0,0.0005,0.0425,0,
2026-07-17_09-15-13.mp4,0.034287527203559875,spit up milk,0.0,0.0,0.0008,0.0687,0,
2026-07-15_10-15-01.mp4,0.05695420503616333,spit up milk,0.0,0.0,0.0004,0.114,0,
2026-07-22_04-06-39.mp4,0.04217392951250076,milk on baby face,0.0,0.167,0.0013,0.0846,0,
2026-07-10_05-12-43.mp4,0.028859300538897514,spit up milk,0.0,0.0,0.0004,0.0578,0,
2026-07-10_01-37-04.mp4,0.03609044477343559,spit up milk,0.0,0.167,0.0006,0.0723,0,
2026-07-03_14-24-48.mp4,0.01456506084650755,milk on baby face,0.0,0.0,0.0006,0.0293,0,
2026-07-18_21-02-04.mp4,0.02393706515431404,milk on baby face,0.0,0.167,0.0008,0.048,0,
2026-07-07_21-48-43.mp4,0.030322758480906487,milk on baby face,0.0,0.0,0.0023,0.0611,0,
2026-07-19_00-04-02.mp4,0.02432265877723694,milk on baby face,0.0,0.0,0.0006,0.0488,0,
2026-07-20_22-57-45.mp4,0.09613465517759323,milk on baby face,0.0,0.0,0.0011,0.1925,0,
2026-07-13_10-39-37.mp4,0.031053593382239342,spit up milk,0.0,0.5,0.0014,0.0624,0,
2026-07-10_08-25-53.mp4,0.02730533480644226,spit up milk,0.0,0.0,0.0008,0.0548,0,
2026-07-12_21-43-14.mp4,0.029878683388233185,spit up milk,0.0,0.0,0.0003,0.0598,0,
2026-07-10_05-36-19.mp4,0.02720317617058754,milk on baby face,0.0,0.833,0.0007,0.0545,0,
2026-07-18_11-17-40.mp4,0.03721703216433525,milk on baby face,0.0,0.0,0.0009,0.0746,0,
2026-07-17_11-05-12.mp4,0.044283319264650345,spit up milk,0.0,0.0,0.0005,0.0887,0,
2026-07-04_12-31-03.mp4,0.02922649122774601,milk on baby face,0.0,0.0,0.002,0.0589,0,
2026-07-11_13-47-18.mp4,0.03390185907483101,milk on baby face,0.0,1.0,0.0004,0.0679,0,
2026-07-12_20-03-59.mp4,0.0429534949362278,milk on baby face,0.0,0.0,0.0006,0.086,0,
2026-07-19_06-44-40.mp4,0.03642534464597702,milk on baby face,0.0,0.0,0.0007,0.073,0,
2026-07-18_15-08-08.mp4,0.07194478064775467,spit up milk,0.0,0.0,0.0015,0.1442,0,
2026-07-20_21-42-22.mp4,0.10345155745744705,milk on baby face,0.0,0.0,0.0003,0.207,0,
2026-07-21_01-05-44.mp4,0.08780398219823837,milk on baby face,0.0,0.0,0.0009,0.1758,0,
2026-07-11_10-15-04.mp4,0.021175509318709373,spit up milk,0.0,0.5,0.0003,0.0424,0,
2026-07-08_07-12-47.mp4,0.03677726909518242,milk on baby face,0.0,0.0,0.0006,0.0737,0,
2026-07-10_18-12-44.mp4,0.029109632596373558,white vomit stain,0.0,0.5,0.0011,0.0584,0,
2026-07-09_21-34-56.mp4,0.03282326087355614,spit up milk,0.0,0.0,0.0009,0.0658,0,
2026-07-22_10-56-40.mp4,0.05754693225026131,milk on baby face,0.0,0.167,0.006,0.1163,0,
2026-07-08_13-55-43.mp4,0.052097875624895096,spit up milk,0.0,0.5,0.0004,0.1043,0,
2026-07-19_17-40-46.mp4,0.022122060880064964,spit up milk,0.0,0.0,0.0002,0.0443,0,
2026-07-06_18-01-54.mp4,0.04175783321261406,milk on baby face,0.0,0.0,0.0004,0.0836,0,
2026-07-01_21-24-47.mp4,0.04569828510284424,milk on baby face,0.0,0.0,0.0002,0.0914,0,
2026-07-20_00-45-17.mp4,0.04861225560307503,spit up milk,0.0,0.0,0.0005,0.0973,0,
2026-07-10_16-43-05.mp4,0.037706948816776276,milk on baby face,0.0,0.0,0.0007,0.0756,0,
2026-07-21_08-30-21.mp4,0.0459284782409668,milk on baby face,0.0,0.0,0.0003,0.0919,0,
2026-07-08_12-37-25.mp4,0.010326924733817577,spit up milk,0.0,0.0,0.0005,0.0208,0,
2026-07-23_19-06-32.mp4,0.036649543792009354,milk on baby face,0.0,0.0,0.0009,0.0735,0,
2026-07-23_19-08-44.mp4,0.047467444092035294,spit up milk,0.0,0.0,0.0011,0.0952,0,
2026-07-06_07-08-13.mp4,0.018831217661499977,spit up milk,0.0,0.0,0.0007,0.0378,0,
2026-07-22_16-58-39.mp4,0.035965271294116974,spit up milk,0.0,0.0,0.207,0.1133,0,
2026-07-20_12-32-49.mp4,0.05104155093431473,milk on baby face,0.0,0.0,0.0019,0.1025,0,
2026-07-26_02-27-30.mp4,0.04515327885746956,spit up milk,0.0,0.333,0.0007,0.0904,0,
2026-07-11_09-00-35.mp4,0.02337818220257759,spit up milk,0.0,0.0,0.0027,0.0473,0,
2026-07-18_22-02-34.mp4,0.04644167423248291,spit up milk,0.0,0.0,0.001,0.0931,0,
2026-07-12_12-22-41.mp4,0.02921232394874096,spit up milk,0.0,0.333,0.0011,0.0586,0,
2026-07-10_11-41-03.mp4,0.026477718725800514,spit up milk,0.0,0.0,0.0006,0.0531,0,
2026-07-05_03-52-22.mp4,0.05059788376092911,spit up milk,0.0,0.0,0.0021,0.1016,0,
2026-07-18_13-28-51.mp4,0.028540421277284622,milk on baby face,0.0,0.0,0.0005,0.0572,0,
2026-07-07_17-15-49.mp4,0.007830657064914703,spit up milk,0.0,0.0,0.0006,0.0158,0,
2026-07-12_19-09-05.mp4,0.024993250146508217,spit up milk,0.0,0.0,0.001,0.0502,0,
2026-07-03_14-19-24.mp4,0.022771377116441727,spit up milk,0.0,0.0,0.0014,0.0458,0,
2026-07-06_14-37-18.mp4,0.054214317351579666,spit up milk,0.0,0.0,0.0034,0.1091,0,
2026-07-22_02-04-16.mp4,0.03311415761709213,milk on baby face,0.0,0.0,0.1805,0.1023,0,
