file,eyes_open,mouth_open,mouth_covered,frown
2026-08-28_16-37-09_f0021_0.jpg,0,0,1,0
2026-08-28_16-37-09_f0038_0.jpg,0,0,1,0
2026-08-28_17-14-33_f0108_0.jpg,0,0,1,1
2026-08-28_23-27-16_f0012_0.jpg,1,0,0,0
2026-08-28_23-27-16_f0108_0.jpg,1,0,0,0
2026-08-29_21-52-29_f0012_0.jpg,1,0,0,0
2026-08-29_21-52-29_f0060_0.jpg,1,0,0,0
2026-08-29_21-52-29_f0108_0.jpg,1,1,0,0
2026-08-29_21-58-15_f0012_0.jpg,1,0,0,0
2026-08-29_21-58-15_f0060_0.jpg,1,0,0,0
2026-08-29_21-58-15_f0108_0.jpg,1,0,0,0
2026-08-29_21-59-39_f0012_0.jpg,1,0,0,0
2026-08-29_21-59-39_f0012_2.jpg,1,0,0,0
2026-08-29_21-59-39_f0060_0.jpg,1,0,0,0
2026-08-29_21-59-39_f0108_0.jpg,1,0,0,0
2026-08-29_22-16-31_f0012_0.jpg,0,0,0,1
2026-08-29_22-16-31_f0060_0.jpg,1,0,0,0
2026-08-29_22-16-31_f0108_0.jpg,1,0,0,0
2026-08-30_11-43-33_f0012_0.jpg,1,0,0,0
2026-08-31_03-42-19_f0012_0.jpg,1,0,0,0
2026-08-31_03-42-19_f0060_0.jpg,1,0,0,0
2026-08-31_06-25-17_f0060_0.jpg,1,0,0,0
2026-09-01_00-22-58_f0108_0.jpg,1,0,0,0
2026-09-01_00-23-10_f0012_0.jpg,1,0,0,0
2026-09-01_02-19-08_f0108_0.jpg,1,0,0,0
2026-09-01_08-05-53_f0036_0.jpg,0,0,1,0
2026-09-01_08-05-53_f0065_0.jpg,0,0,1,0
2026-09-01_08-59-04_f0060_0.jpg,0,0,1,0
2026-09-01_08-59-04_f0108_0.jpg,0,0,1,0
2026-09-01_08-59-40_f0010_0.jpg,0,0,1,0
2026-09-01_08-59-40_f0054_0.jpg,0,0,1,0
2026-09-01_08-59-40_f0098_0.jpg,0,0,1,0
2026-09-01_09-32-28_f0060_0.jpg,0,0,1,0
2026-09-01_09-41-04_f0108_0.jpg,0,0,1,0
2026-09-01_09-43-04_f0012_0.jpg,0,0,1,0
2026-09-01_10-28-57_f0012_0.jpg,0,0,1,0
2026-09-01_10-28-57_f0060_0.jpg,0,0,1,0
2026-09-01_10-28-57_f0108_0.jpg,0,0,1,0
2026-09-01_12-12-38_f0108_0.jpg,0,0,1,0
2026-09-01_12-14-20_f0012_0.jpg,0,0,1,0
2026-09-01_12-14-20_f0060_0.jpg,0,0,1,0
2026-09-01_12-14-20_f0108_0.jpg,0,0,1,0
2026-09-01_12-53-32_f0012_0.jpg,0,0,1,0
2026-09-01_16-42-06_f0060_0.jpg,1,0,0,0
2026-09-01_16-42-06_f0108_0.jpg,1,0,0,0
2026-09-01_20-21-04_f0108_0.jpg,1,0,0,0
2026-09-02_01-20-23_f0060_0.jpg,1,0,0,0
2026-09-02_01-20-23_f0108_0.jpg,1,0,0,0
2026-09-02_04-19-27_f0060_0.jpg,0,0,1,0
2026-09-02_04-19-27_f0108_0.jpg,0,0,1,0
2026-09-02_04-25-39_f0012_0.jpg,1,0,0,0
2026-09-02_04-25-39_f0060_0.jpg,1,0,1,0
2026-09-02_04-25-39_f0108_0.jpg,1,0,0,0
2026-09-02_04-27-03_f0012_0.jpg,1,0,1,0
2026-09-02_04-27-03_f0060_0.jpg,1,0,1,0
2026-09-02_04-27-03_f0108_0.jpg,1,0,1,0
2026-09-02_06-59-26_f0108_0.jpg,0,0,1,0
2026-09-03_17-28-27_f0108_0.jpg,1,0,0,0
2026-09-03_17-28-51_f0012_0.jpg,1,1,0,0
2026-09-03_17-28-51_f0060_0.jpg,1,1,0,0
2026-09-03_17-28-51_f0108_0.jpg,1,1,0,0
2026-09-03_17-29-39_f0012_0.jpg,1,0,0,0
2026-09-03_17-29-39_f0060_0.jpg,1,0,0,0
2026-09-03_17-29-39_f0108_0.jpg,1,0,0,0
2026-09-03_17-30-15_f0012_0.jpg,0,1,0,0
2026-09-03_17-30-15_f0060_0.jpg,1,0,0,0
2026-09-03_17-30-15_f0108_0.jpg,1,1,0,0
